ID,bug_type,species,nb_pixels_ratio,image_symmetry_index,mask_bb_symmetry_index,roundness,mean_centroid_distance,std_centroid_distance,max_centroid_distance,min_centroid_distance,skewness_centroid_distance,kurtosis_centroid_distance,aspect_ratio,mask_area,mask_perimeter,mask_compactness,hull_area,hull_to_insect_area_ratio,hull_convexity,hull_triangle_similarity,ellipse_angle,ellipse_axis_ratio,ellipse_eccentricity,ellipse_variance,axis_least_inertia_x,axis_least_inertia_y,rectangularity,body_parts_mean_length,body_parts_max_length,body_parts_std_length,body_parts_spread,rest_entropy,mask_entropy,red_mask_min,red_rest_min,red_mask_max,red_rest_max,red_mask_mean,red_rest_mean,red_mask_median,red_rest_median,red_mask_std,red_rest_std,red_mask_q1,red_rest_q1,red_mask_q3,red_rest_q3,green_mask_min,green_rest_min,green_mask_max,green_rest_max,green_mask_mean,green_rest_mean,green_mask_median,green_rest_median,green_mask_std,green_rest_std,green_mask_q1,green_rest_q1,green_mask_q3,green_rest_q3,blue_mask_min,blue_rest_min,blue_mask_max,blue_rest_max,blue_mask_mean,blue_rest_mean,blue_mask_median,blue_rest_median,blue_mask_std,blue_rest_std,blue_mask_q1,blue_rest_q1,blue_mask_q3,blue_rest_q3,hue_mask_min,hue_rest_min,hue_mask_max,hue_rest_max,hue_mask_mean,hue_rest_mean,hue_mask_median,hue_rest_median,hue_mask_std,hue_rest_std,hue_mask_q1,hue_rest_q1,hue_mask_q3,hue_rest_q3,saturation_mask_min,saturation_rest_min,saturation_mask_max,saturation_rest_max,saturation_mask_mean,saturation_rest_mean,saturation_mask_median,saturation_rest_median,saturation_mask_std,saturation_rest_std,saturation_mask_q1,saturation_rest_q1,saturation_mask_q3,saturation_rest_q3,value_mask_min,value_rest_min,value_mask_max,value_rest_max,value_mask_mean,value_rest_mean,value_mask_median,value_rest_median,value_mask_std,value_rest_std,value_mask_q1,value_rest_q1,value_mask_q3,value_rest_q3,fourier_descriptor_real_0,fourier_descriptor_imag_0,fourier_descriptor_real_1,fourier_descriptor_imag_1,fourier_descriptor_real_2,fourier_descriptor_imag_2,fourier_descriptor_real_3,fourier_descriptor_imag_3,fourier_descriptor_real_4,fourier_descriptor_imag_4,fourier_descriptor_real_5,fourier_descriptor_imag_5,fourier_descriptor_real_6,fourier_descriptor_imag_6,fourier_descriptor_real_7,fourier_descriptor_imag_7,fourier_descriptor_real_8,fourier_descriptor_imag_8,fourier_descriptor_real_9,fourier_descriptor_imag_9,orthogonal_lines_ratio
235,Bee,Thyreus,0.0073499166666666,23.094793170883328,51.750809951240186,0.0673728990636753,266.65382860066666,107.97369728353534,472.1111387335023,39.52471693861713,-0.0122423297920379,-0.8506548149383799,0.7138047138047138,176398,5736,0.0673728990636753,333502.5,0.5289255702730864,0.4094246546144047,0.7899738463743188,159.2626495361328,0.4180400205455722,0.908428610966353,0.0487213910975001,-0.9810411507593224,0.1937995369365579,0.3112854611806394,543.5388527257102,1506.871267080307,513.0525236062814,386.38474610076537,6.609898027427244,7.472571503329616,2,9,255,255,83.38800893434166,115.95495181627028,82,114,53.315627175057486,26.82519567868121,36,99,112,130,0,7,255,251,80.8505595301534,117.94336775773871,75,121,54.2113083091733,25.658760131541342,32,103,121,134,1,2,255,255,71.85426705518204,68.18603916401894,54,61,58.630371507111136,31.50547804566604,30,50,86,76,0,0,179,179,84.80379029240694,37.16873993277759,117,33,50.8854595373089,26.402639082807152,31,29,128,36,0,0,255,244,91.54926926609146,120.81543462655227,91.0,124,49.661580107854775,29.22246800478368,50,106,126,141,2,9,255,255,92.6050408734793,123.74765608491948,90,123,57.07767507185211,28.10587363604901,46,107,125,138,0.8861450399705856,0.4634079931718156,-0.0226826554296934,0.0071804207146142,-0.01728999658757,0.0045719508696484,-0.0089526226029457,0.0100815219008312,-0.005964556057397,0.0109179271454143,0.0029501624530409,0.001910631172972,-0.0069699934397476,0.0006609319655407,-0.0071994488537328,-0.0014845877482616,0.0017683623013521,0.0062522484201381,0.0003963530096711,-0.0040804625349416,0.8503124727132113
236,Butterfly,Aglais urticae,0.1181235,56.52163058752505,39.100705968830695,0.1712561613934689,964.3676477200175,205.1007795900892,1404.0580441208,398.71465329609725,-0.3646018323828519,-0.1946265957771991,0.8223391339538648,2834964,14423,0.1712561613934689,3252369.0000000005,0.8716612413905063,0.4876886438860157,0.7433016786103811,151.49978637695312,0.8005906623494861,0.59921164154146,0.0895517999833532,-0.8713007513973442,0.4907494275232762,0.5646132937348837,1663.6859351907458,4526.409846544266,1369.1729088648638,970.6403178118728,7.750993257172788,6.3627839852794805,3,3,255,255,56.33528961919799,112.14953959917668,24,87,63.37191271586538,73.21441765401283,16,49,64,191,0,8,255,255,34.13407754031444,121.7064188315106,18,106,42.00082335611194,66.32035591058764,11,67,39,189,0,0,255,255,26.87939529390849,102.92824335380294,14,74,43.280928860738086,77.72923054257755,8,37,23,185,0,0,179,179,45.41196925251961,63.309164746991215,9,49,64.01534389591339,39.25346262107112,6,44,111,61,0,0,255,255,105.99776857836645,72.89775283160397,91.0,76,70.53810740479405,50.267039486686215,54,19,136,114,3,9,255,255,57.69303701916497,124.93767716719216,24,107,64.99194441797425,69.5515419693906,16,67,68,197,0.7946850537991001,0.6070219644035307,-0.1845246308311921,0.0320469220479334,-0.0778556517209066,-0.0222661864624077,-0.037385047462748,0.0175388059648918,-0.0311808993220392,0.000750282107132,-0.0114855089941452,-0.008285320123854,-0.0279233554600567,0.0019408072808648,-0.0228780421622269,-0.0025359899955796,-0.0088492248537538,0.0093569574613441,-0.0080466159682816,0.0035266938562538,0.8697628118309887
237,Butterfly,Aglais urticae,0.0686645,84.95933121857492,77.72306639296963,0.0793879401176594,949.4961511359026,340.5708924831948,1711.3239755975903,407.347344933818,0.36404572833008,-0.8169866588792853,0.4894905593159957,1647948,16151,0.0793879401176594,2946824.0000000005,0.5592285117808189,0.459258101962452,0.9994323243209122,95.16754150390624,0.4079709741618822,0.9129948982559568,0.0917563421036374,0.1578853562341352,-0.9874574493550696,0.4272817643974904,1270.058638731639,2299.547454357147,691.8218724052894,1184.3030069321992,7.710602089272575,7.685380255488349,0,7,255,255,115.06090362074532,157.5256571969321,105,184,78.50006726118077,75.86904993214203,41,106,182,217,0,5,255,255,89.37359673970295,144.87529950270337,71,162,68.06048580777971,73.08757726826754,29,71,148,207,0,0,255,255,72.43051419098175,126.30506729315051,47,130,64.3949163126942,82.43250789112264,22,38,115,202,0,0,179,179,24.08517805173464,40.19294501462326,11,21,40.65012069569066,37.39084929064484,8,15,16,50,0,0,255,255,98.56332177957071,75.29799572764058,94.0,75,60.40206548562278,59.32596822169239,53,15,134,125,6,7,255,255,115.38908691293658,160.9921777204169,106,185,78.74142568303229,74.79642850719084,41,107,182,220,0.8226635910112036,0.5685284654479065,-0.1344543010404745,0.0099669023567415,-0.0645087851381952,-0.0009775809721042,-0.0405541029296479,0.0031310035666437,-0.0341718434959034,0.0057491205061162,-0.0242648440894471,-0.0004024955820371,-0.0175638893496396,-0.000209315302055,-0.0205936044257673,-0.0015616457516455,-0.0146149561062963,-0.0008486933259365,-0.0123736933793678,-0.002203516237682,0.49249349349349353
238,Butterfly,Aglais urticae,0.0740049166666666,67.51826814504169,50.98694869653677,0.0407963431437492,1077.2806191155748,386.0775160507045,1834.2332417034872,263.9191554591614,-0.3566340587503674,-0.6651023276500543,0.7445790816326531,1776118,23390,0.0407963431437492,4031784.499999999,0.4405290014880508,0.3628435205355863,0.7946207392076776,55.10306167602539,0.5426336740534425,0.8399694612206221,0.1045137450590556,-0.3630691792856853,-0.931762185889092,0.24255424332473888,1302.569881771292,8575.893735647202,2200.150503850145,1142.947554673936,7.543883054311027,7.382013945370156,0,0,255,255,79.10444745225261,97.24094008418513,61,67,62.966194156943104,72.84204210856593,26,37,116,158,0,0,255,255,66.19780273607947,106.75631363593452,49,85,57.87441943081866,66.68803034085124,18,51,96,160,0,0,255,255,59.50999426839884,85.97343807890988,42,55,57.033633892618646,75.80143481193828,15,25,80,126,0,0,179,179,50.482404885261005,56.89487169703295,15,48,60.79786215083176,32.53605908708626,6,43,110,56,0,0,255,255,79.84846727525986,83.11293949454915,71.0,90,54.58261092449938,48.0366670608591,41,42,106,120,4,6,255,255,81.95745890757259,109.6068179717657,67,85,64.07390989668464,70.46776918338746,26,51,120,166,0.8917631323950648,0.4525025035300271,-0.1026629914711555,-0.0837500166030997,-0.0666627675161045,-0.0063358058563303,-0.0352785417022875,-0.0163558205771721,-0.0325781797069273,-0.0045181022082229,-0.0236007875350635,-0.0124409158068736,-0.0211970989027054,-0.0026112797424734,-0.0202746293213167,-0.0041177379159656,-0.0161959148643702,0.0015218541011702,-0.0141759085552139,-0.0002893822985048,0.32232332332332325
239,Wasp,Vespula germanica,0.022765875,49.97765256426666,48.32040531483948,0.0428253414496766,454.455777857636,156.00423009502992,816.2627506350931,138.46133743606495,0.0194474437094561,-0.8837860501604293,0.6253521126760564,546381,12662,0.0428253414496766,1008605.5000000002,0.5417192351221561,0.3163514772018552,0.937853805311678,86.98712158203125,0.7201264433908584,0.6938428536269815,0.1031270800049253,0.0246328878085049,-0.99969656438252,0.43330557670346403,839.3215596350757,1710.5869963169098,564.6568369854818,571.6541224471539,7.341833521929952,7.382897175879878,2,10,226,245,92.2892798248841,120.36023400056084,98,109,51.089708861839085,42.71203730398327,45,86,130,157,0,8,218,239,72.56458039353491,114.39077662172306,72,107,46.22140892323688,44.70305311071318,31,79,103,153,0,0,233,251,59.03594012236882,98.82760860914472,53,83,42.259300490824806,49.02093530717003,24,59,83,140,0,0,179,179,45.80993848614794,36.07943699435042,15,24,61.97768957435095,44.51143655358329,8,15,28,32,0,0,255,255,99.03017674479896,58.10903536891258,85.0,59,55.10564368939347,34.98767738167227,55,28,139,81,2,10,233,251,92.91355848757551,121.54534014558692,98,112,50.74177365533216,42.44801094114283,48,87,130,157,0.8607087255442853,0.5090977212401682,-0.0649915283636955,-0.0052480331123878,-0.0165751192563653,0.0080103430096247,-0.0279253613237492,0.0050822861912459,-0.0174261252315646,0.0126514861060751,-0.0168163138658536,0.0044153104402816,-0.0107874975696837,-0.0002833891997625,-0.0112367806153322,-0.0022219591585726,-0.0098512879776775,-0.0007703547447515,-0.0075780879484097,0.0060759859341146,0.49430156621437055
240,Wasp,Vespula germanica,0.02347975,50.68713218647505,53.23474000094739,0.0575358125909248,467.3537917097205,161.5536246983308,764.2877959638533,82.39892366955242,-0.2077696529096568,-0.9774668335033354,0.8957198443579767,563514,11094,0.0575358125909248,939233.0,0.5999725307777729,0.3474161535879389,0.8822724016862177,50.939090728759766,0.7533402638701632,0.6576309351239743,0.1042661405302022,-0.3058962607471547,-0.9520648495039132,0.381001125734009,616.6230321113879,1886.9890279769895,602.4596365891069,616.0950755302158,7.147595085388852,7.475746573879665,3,7,236,244,93.43841679177449,113.23592423369271,84,95,55.59098623368496,51.428806011248,55,69,125,151,1,3,231,240,75.83548412284344,116.83027152620063,64,96,53.8798578830738,46.97903468516342,33,81,104,151,0,2,245,255,59.99773386286765,95.07209621783744,50,72,46.70103176455515,58.690759240120926,22,46,86,137,0,0,179,179,44.10667703020688,49.08033171013778,16,39,55.47263751060537,42.69741069427467,11,30,36,42,0,0,255,234,105.0692440649212,69.58633815666734,95.0,67,57.012362089225824,44.36829324606364,63,25,145,115,3,7,245,255,95.03599200729708,120.07178140955092,88,99,54.9789029876338,48.133250864723045,58,83,126,154,0.8944190059086423,0.4472299653080013,-0.089768209511323,0.0122996042136865,-0.028677812910017,-0.0095401834250846,-0.0151433089259609,-0.0034154107148788,-0.0153842007345765,-0.0025111035690811,-0.0125604130283696,0.0008915150577513,-0.0117858860190476,-0.0036883150085785,-0.0119886516951947,-0.0024949841276907,-0.0084803377224989,-0.0014129706722864,-0.0070542869505181,0.0009426738923015,0.5307367433129986
241,Wasp,Vespula germanica,0.0203559166666666,47.38780846787503,49.59505721251697,0.0269001877763043,429.23133936100186,138.0465023989686,736.7415782012132,142.3177173460508,0.0614075997452634,-0.9153557025600692,0.8446372239747634,488542,15107,0.0269001877763043,1108248.9999999998,0.440823316781698,0.2612048763243784,0.8684612136968641,10.330436706542969,0.8074501974028925,0.5899357411735874,0.1047996833677546,-0.9106637280624356,-0.4131483684966289,0.35974368716992583,806.9079350948334,1837.7312330007555,563.7646578037605,479.892657830424,7.219226293655981,7.383830685542462,3,10,220,229,94.15029414052424,95.920615046502,99,76,50.09626591515685,53.65007753279082,46,52,129,143,2,4,210,227,73.5110144061309,94.67657148272131,66,74,45.7667631402929,50.037012129148295,35,56,105,137,0,0,214,238,54.52758411763983,73.79967401426147,45,45,38.62381953425668,54.85373044103893,25,32,73,118,0,0,179,179,32.19145948557135,32.11874571964019,14,28,45.829320260667735,27.52496055851502,9,21,24,36,0,0,255,255,107.69256276840066,82.48520389505406,109.0,90,53.75758243241052,42.0933053370896,61,45,146,110,3,14,220,238,94.7051471521384,98.93813135706004,99,78,49.53726952176903,51.88320699765504,49,57,129,143,0.8479401797151607,0.5300919275225962,-0.0503803157716749,0.0006573537569396,-0.0183534828118383,0.0015571121444806,-0.0092859174506682,0.0040398452797928,-0.0205150466917006,-0.0123864446914338,-0.0006955086053778,-0.004612602106367,-0.0124604959825004,-0.0051394154450959,-0.009949466111152,-0.0011407283686728,-0.0117013456437818,-0.0078977848365733,-0.0046733715466703,-0.0064321943816628,0.37823963059143917
242,Wasp,Vespula germanica,0.0267512083333333,36.44437475514167,50.5104073607459,0.0395647198054045,490.09610658929495,150.00593148145822,837.1512668075094,154.0408767111891,0.1005809152073186,-0.7177444142661775,0.9802631578947368,642029,14280,0.0395647198054045,1262001.5000000002,0.5087386980126409,0.299192123380705,0.8919386007199092,19.92596244812012,0.931534123277418,0.3636539250025666,0.1027996041992182,-0.7960104649545703,-0.6052828592342664,0.34997721435081613,590.733791911602,2630.716070413589,613.2003758904772,631.2197997111837,7.220502945606631,7.355213605253504,2,20,228,234,86.80148716023731,105.6173992595504,87,88,55.00009038581825,54.92659860164205,33,58,128,156,0,16,221,228,67.48573662560413,106.19696822125518,54,87,50.84452357549433,48.94577204668729,25,66,104,150,0,0,216,239,45.58439727800457,80.51646814699787,35,52,38.467564629015534,57.83767495483158,17,33,63,132,0,0,179,179,33.35636396486763,34.15160520577751,15,30,46.51876915728886,27.692098244046047,11,22,24,40,0,0,255,255,118.85495670756303,88.47641800736888,119.0,101,60.24630333902721,47.94059762797671,66,39,165,130,2,20,228,239,87.21344985974154,110.0090546820184,87,91,54.66972698236311,51.550640152680366,36,66,128,156,0.8621694567669634,0.5066200033734942,-0.0719936546463883,0.0010925893286884,-0.033774379721632,-0.028121020923085,-0.017592327459927,-0.0083912972313675,-0.0044949092562173,0.0006712045730491,-0.0070394270156362,-0.005295313769986,-0.0128101502491416,-0.002654531627529,-0.0175174615043594,0.0011995992656513,-0.0097395851930927,-0.0061140057887534,0.0006883516412486,-0.0020659316712098,0.6390249771951589
243,Bee,Anthidium manicatum,0.024148125,35.30151896642503,45.55957421481046,0.0952106598429175,429.9581499699542,111.51819043734515,696.694013154038,220.44833642308225,0.4153655701475034,-0.6110840763090688,0.676056338028169,579555,8746,0.0952106598429175,739415.5,0.783801529721787,0.3779314563977535,0.5863041471473801,78.4493179321289,0.631081005697192,0.775716935646129,0.0911841869530294,-0.1885574080079723,-0.9820621690531182,0.5248679577464789,691.1573642293612,1517.4772696495056,448.8725281790136,483.7741692487851,6.986714209919919,7.379662199578668,2,6,253,253,88.77204061737022,75.20800962577782,92,58,53.07329191814082,47.31756930749864,35,41,128,105,0,0,242,236,70.71446885972858,65.04319277451816,69,62,46.6177875457435,31.64531188641845,27,45,102,85,2,5,255,255,81.32869701753931,76.66700590018678,80,59,51.08373586854861,51.19619898288109,35,43,115,106,0,0,179,179,120.3697750860574,87.23376208265897,145,74,63.52736391678607,43.7661588592236,125,55,165,141,0,0,255,255,67.44195632856243,80.87688278339715,56.0,72,39.30679255688312,45.50314540971585,41,48,85,106,4,9,255,255,91.39165221592428,85.52962264380544,94,68,53.76082036552811,49.544719607343154,39,52,130,116,0.8868524440088691,0.4620527486721571,-0.0541155969703511,-0.0049512125646528,-0.0378155411077674,-0.006925764205354,-0.0134129186372521,-0.0160698434980655,-0.0225642199727011,0.0013186340393704,-0.0090403986921834,0.0008840650826842,-0.0036047870067056,-0.0043843137195949,-0.0128846792554718,-0.002876598529098,-0.0056814511491518,-0.0010043424837192,-0.0088434915006693,0.0043447095638208,0.43957917343199765
244,Bee,Apis mellifera,0.006230625,77.93415431714175,75.47113172401093,0.0732766025294164,233.23506693935656,79.95032788720191,395.57935298089313,80.33824614451909,-0.0925907755490784,-0.8421324963234946,0.928125,149535,5064,0.0732766025294164,245141.5,0.6099946357511886,0.3887920277626656,0.939151369244658,33.78765106201172,0.7523846614557799,0.6587240098903876,0.1036754010096058,-0.2359122240119883,-0.9717743681337336,0.3933475378787879,890.7216916978359,1999.596229314804,725.6278941250904,300.15029173632723,7.496972827369913,7.452899064673088,13,6,228,255,113.5008258936035,115.61429812794006,110,118,52.71514163953957,69.89945372396018,71,43,152,182,9,6,218,255,88.21972113552012,113.88237483000856,71,116,54.18640260792369,61.922568469411495,47,51,127,172,2,0,202,251,63.12108202093155,81.51814528563699,39,69,53.01093823543645,62.76907916996351,24,20,94,137,0,0,179,178,16.116581402347276,29.6563989003988,14,28,13.338077357561737,13.324432527278123,13,22,18,37,9,0,251,255,128.35130905808006,104.15661447271572,137.0,111,54.13615761128458,53.78681163189136,81,54,171,150,13,6,228,255,113.57197980405924,119.11135032377776,110,120,52.64234472033507,66.6227583197841,71,51,152,182,0.7661796782637521,0.6426264082775103,-0.0196744860888339,-0.0037973052858397,-0.0166722125654936,-0.0039343542848179,-0.0105441856838632,-0.0020344015373582,-0.0041812226433569,-0.0065372260978423,-0.0086802221353926,-0.0005549520635867,-0.0068099096517639,-0.0004461496865006,-0.0069270652916425,-0.0019116684826359,-0.0028255449299273,-0.0008837314424825,-0.0050788690570474,0.0010158296138333,0.6140367805404362
245,Bee,Apis mellifera,0.007295375,39.652671983541694,50.69233382043488,0.0295767546582319,260.1824836480708,89.33673656787772,479.4936120791545,104.59071436530888,0.4686206451675226,-0.6330411852302591,0.7435028248587571,175089,8625,0.0295767546582319,419132.5000000002,0.417741406357178,0.2887417967843931,0.8357928955527387,166.4442138671875,0.5460157676587518,0.8377748990439042,0.1085955784702227,-0.9803578054098064,0.1972272125546268,0.3006697233527381,486.4856560138556,945.2590146064758,379.4554262292216,320.6550440406912,7.241328612016159,6.903480417617955,2,7,255,255,75.54136467739264,112.4863544296136,72,112,37.890965008328806,42.100366544229374,47,82,106,140,2,11,255,255,62.23474347331928,110.20227492140474,56,109,37.47317025613911,40.44935913806149,31,80,90,134,0,0,248,255,43.95999748699233,97.52570240451266,40,96,27.608286588934888,43.34168515894549,21,77,65,128,0,0,179,178,23.10161118059958,64.41893549990596,16,35,30.39002232667929,62.06202514934197,13,17,21,132,0,0,255,255,110.67564495770722,50.03166798818262,106.0,22,40.59941763983204,52.43122885255757,84,16,132,69,2,11,255,255,75.61356795686766,115.20878726472472,72,114,37.82967010447017,40.21613647655269,47,86,106,141,0.5917939974110767,0.8060892411068508,-0.0305210833832245,0.0032345004882502,-0.0088237529619084,-0.0005793091515492,-0.0053120262640674,0.0046827986767768,-0.0088887899299566,-0.0063692385846988,-0.005653760907889,0.0136696325021436,0.0014445352320155,-0.0005628514212445,-0.004324507295673,0.0042007793013058,-0.0034224241248177,0.0051944806292866,0.0015495452494138,0.0040809779357764,0.6320772071829848
246,Bee,Apis mellifera,0.00625025,81.27616541420834,62.36453655519354,0.084720155068933,217.28538846570532,63.12256230771051,361.1659627335697,82.86272540848044,-0.1238270599615835,-0.5133307803372236,0.8309178743961353,150006,4717,0.084720155068933,223747.4999999999,0.6704253678812057,0.3762576303306123,0.726977587563164,108.9673080444336,0.7464325494998529,0.6654610800393586,0.0947527046250221,0.3413406113138322,-0.9399396720364024,0.4681309216192937,482.0840296064104,1089.4844009876251,402.3198704953091,242.6179477459445,7.364797763294125,7.312510262117914,7,7,214,233,98.70078530192126,106.3583482243224,98,77,46.799467155566,70.45875880121356,58,40,141,180,7,5,208,227,75.14430089463089,111.02168507883064,70,89,43.46632570423634,61.23519442062774,38,55,104,174,0,0,204,241,55.65772702425237,84.08421482202469,47,51,38.47385902589239,68.81039895352558,24,21,78,152,0,0,179,179,28.723084409956936,43.047146343097616,14,41,44.71189918278534,33.702795056710734,11,24,18,46,0,0,255,255,117.24389024439024,97.7586571300605,112.0,105,52.78869793151012,62.09590974068406,72,35,160,155,7,9,214,241,98.85245923496392,114.24371993552704,98,90,46.69370841368643,64.30868958995809,58,55,141,180,0.8191121571699355,0.5736333968454197,-0.0242184908532993,0.0003676590156494,-0.0099104327726547,0.0022608279424181,-0.0138955405774038,0.0061149635933698,-0.0052583366557483,0.004853413673709,-0.0090179521129833,0.0020965048591347,-0.0048687338844544,0.0012451823911611,-0.003052182764844,0.0002655579124763,-0.0056570617081926,-0.0015720171528707,-0.0027955071147101,0.0046915350337228,0.5077203851787815
